Components List
0	1	0	09010000	0	39	410	152	1104	1612	Image/Icon
1	2	0	09010000	0	350	410	116	63932	64440	Image/Icon
2	3	0	0b8b0000	83	44	269	220	112000	112012	Battery no
3	3	0	0b8a0300	189	8	15	270	171192	171226	Battery no
4	3	0	0b8a0300	172	8	15	270	171192	171226	Battery no
5	3	0	0b8a0300	155	8	15	270	171192	171226	Battery no
6	4	0	09010000	210	11	25	25	175276	175308	Image/Icon
7	5	0	148a8100	119	126	18	300	175933	176209	Distance no
8	5	0	148a8200	90	126	18	300	175933	176209	Distance no
9	5	0	148a8200	70	126	18	300	175933	176209	Distance no
10	6	0	108a8300	310	427	18	300	175933	176209	Heart Rate no
11	6	0	108a8300	290	427	18	300	175933	176209	Heart Rate no
12	6	0	108a8300	269	427	18	300	175933	176209	Heart Rate no
13	7	0	0f8a8400	331	126	18	300	175933	176209	Calories no
14	7	0	0f8a8400	310	126	18	300	175933	176209	Calories no
15	7	0	0f8a8400	290	126	18	300	175933	176209	Calories no
16	7	0	0f8a8400	269	126	18	300	175933	176209	Calories no
17	8	0	0e8a8500	148	427	18	300	175933	176209	Steps no
18	8	0	0e8a8500	128	427	18	300	175933	176209	Steps no
19	8	0	0e8a8500	107	427	18	300	175933	176209	Steps no
20	8	0	0e8a8500	87	427	18	300	175933	176209	Steps no
21	8	0	0e8a8500	66	427	18	300	175933	176209	Steps no
22	9	0	09010000	111	150	6	6	181609	181621	Image/Icon
23	10	1	08028082	353	273	42	27	181657	181689	AM/PM label
24	10	2	08028082	15	273	42	27	182823	182857	AM/PM label
25	11	1	08028082	353	273	37	25	183991	184023	AM/PM label
26	11	2	08028082	15	273	37	25	184948	184980	AM/PM label
27	12	1	08028082	15	273	42	27	185905	185939	AM/PM label
28	12	2	08028082	353	273	42	27	187073	187105	AM/PM label
29	13	1	08028082	15	273	37	25	188239	188271	AM/PM label
30	13	2	08028082	353	273	37	25	189196	189228	AM/PM label
31	14	0	09010000	198	239	11	41	190153	190177	Image/Icon
32	15	0	fd8a0014	85	379	34	390	190628	191126	Animation
33	16	0	008a8200	128	206	54	970	204386	204468	Hour no
34	16	0	008a8200	66	206	54	970	204386	204468	Hour no
35	17	0	018a8200	285	206	54	970	204386	204468	Minute no
36	17	0	018a8200	223	206	54	970	204386	204468	Minute no
37	18	0	16060000	198	160	22	3	65535	0	Weather no
38	18	0	16060000	184	160	22	3	65535	0	Weather no
39	18	0	168ac200	198	150	11	220	256848	256882	Weather no
40	18	0	168ac200	184	150	11	220	256848	256882	Weather no
41	18	0	16018000	213	150	23	23	259302	259336	Weather no
42	18	0	16002000	189	162	10	5	259865	259875	Weather no
43	19	1	06870082	22	319	372	210	259925	260393	Weekday label
44	19	2	06870082	22	319	372	203	338513	339011	Weekday label
45	20	0	170a0000	0	0	0	0	0	0	Weather label
46	20	0	17090000	186	105	46	32	414527	414663	Weather label
47	20	0	17090000	186	105	34	35	416135	416295	Weather label
48	20	0	17090000	186	105	35	35	417485	417643	Weather label
49	20	0	17090000	186	105	42	39	418868	419062	Weather label
50	20	0	17090000	186	105	44	27	420700	420798	Weather label
51	20	0	17090000	186	105	32	30	421986	422212	Weather label
52	20	0	17090000	186	105	39	29	423172	423344	Weather label
53	20	0	17090000	186	105	39	29	424475	424631	Weather label
54	20	0	17090000	186	105	42	29	425762	425974	Weather label
