Components List
0	1	0	09010000	0	0	466	466	384	892	Image/Icon
1	2	0	028a8200	114	104	17	230	218048	218082	Date no
2	2	0	028a8200	95	104	17	230	218048	218082	Date no
3	3	0	008a8200	279	73	132	1470	221992	222026	Hour no
4	3	0	008a8200	168	73	132	1470	221992	222026	Hour no
5	4	0	018a8200	328	250	106	1280	416066	416232	Minute no
6	4	0	018a8200	217	250	106	1280	416066	416232	Minute no
7	5	0	170a0000	0	0	0	0	0	0	Weather label
8	5	0	17090000	79	328	66	56	551912	552150	Weather label
9	5	0	17090000	79	328	73	73	555846	556122	Weather label
10	5	0	17090000	79	328	75	66	561451	561847	Weather label
11	5	0	17090000	79	328	73	64	566797	567069	Weather label
12	5	0	17090000	79	328	73	52	571741	572029	Weather label
13	5	0	17090000	79	328	75	54	575825	576161	Weather label
14	5	0	17090000	79	328	83	60	580211	580519	Weather label
15	5	0	17090000	79	328	73	62	585499	585769	Weather label
16	5	0	17090000	79	328	75	46	590295	590701	Weather label
17	6	1	06870082	87	77	56	189	594151	594185	Weekday label
18	6	2	06870082	83	77	66	161	604769	604803	Weekday label
