Components List
0	1	0	09010000	0	0	466	466	304	796	Image/Icon
1	2	0	09010000	209	81	9	5	217952	217968	Image/Icon
2	3	0	078a8200	194	71	15	230	218013	218045	Year no -
3	3	0	078a8200	178	71	15	230	218013	218045	Year no -
4	4	0	09010000	250	81	9	5	217952	217968	Image/Icon
5	5	0	038a8200	234	71	15	230	218013	218045	Month no
6	5	0	038a8200	219	71	15	230	218013	218045	Month no
7	6	0	028a8200	275	71	15	230	218013	218045	Date no
8	6	0	028a8200	260	71	15	230	218013	218045	Date no
9	7	0	008a8200	234	114	85	1180	221495	221527	Hour no
10	7	0	008a8200	139	114	85	1180	221495	221527	Hour no
11	8	0	018a8200	234	238	85	1180	321827	322321	Minute no
12	8	0	018a8200	139	238	85	1180	321827	322321	Minute no
13	9	1	06870082	192	368	81	203	422621	422653	Weekday label
14	9	2	06870082	203	372	58	161	439096	439128	Weekday label
