Components List
0	1	0	09010000	0	0	466	466	404	912	Image/Icon
1	2	0	008a8200	159	133	132	1800	218068	218576	Hour no
2	2	0	008a8200	27	133	132	1800	218068	218576	Hour no
3	3	0	018a8200	365	180	66	850	456176	456682	Minute no
4	3	0	018a8200	299	180	66	850	456176	456682	Minute no
5	4	0	038a8200	209	409	13	250	512782	512816	Month no
6	4	0	038a8200	192	409	13	250	512782	512816	Month no
7	5	0	028a8200	258	409	13	250	512782	512816	Date no
8	5	0	028a8200	240	409	13	250	512782	512816	Date no
9	6	0	09010000	225	411	13	27	516066	516094	Image/Icon
10	7	0	0b8a0300	130	366	13	250	512782	512816	Battery no
11	7	0	0b8a0300	112	366	13	250	512782	512816	Battery no
12	7	0	0b8a0300	95	366	13	250	512782	512816	Battery no
13	8	0	0e8a8500	378	366	13	250	512782	512816	Steps no
14	8	0	0e8a8500	361	366	13	250	512782	512816	Steps no
15	8	0	0e8a8500	343	366	13	250	512782	512816	Steps no
16	8	0	0e8a8500	326	366	13	250	512782	512816	Steps no
17	8	0	0e8a8500	308	366	13	250	512782	512816	Steps no
18	9	1	06870082	186	44	93	217	516445	516479	Weekday label
19	9	2	06870082	143	44	178	231	536660	536694	Weekday label
