Components List
0	1	0	09010000	14	160	212	57	424	920	Image/Icon
1	2	1	08828082	115	17	54	36	13004	13070	AM/PM label
2	2	2	08828082	115	17	52	40	15014	15080	AM/PM label
3	3	0	0b860000	65	18	34	96	18734	18752	Battery no
4	4	0	0a020000	185	55	26	12	22016	22070	Connection label
5	4	0	0a020000	185	55	26	12	22382	22440	Connection label
6	5	0	008a8200	76	60	69	810	25488	25984	Hour no
7	5	0	008a8200	7	60	69	810	25488	25984	Hour no
8	6	0	018a8200	182	100	41	490	81874	81908	Minute no
9	6	0	018a8200	141	100	41	490	81874	81908	Minute no
10	7	0	108a8300	188	165	14	160	22752	23248	Heart Rate no
11	7	0	108a8300	174	165	14	160	22752	23248	Heart Rate no
12	7	0	108a8300	160	165	14	160	22752	23248	Heart Rate no
13	8	0	0e8a8400	112	196	14	160	22752	23248	Steps no
14	8	0	0e8a8400	98	196	14	160	22752	23248	Steps no
15	8	0	0e8a8400	84	196	14	160	22752	23248	Steps no
16	8	0	0e8a8400	70	196	14	160	22752	23248	Steps no
17	9	0	028a8200	98	160	11	140	17160	17194	Date no
18	9	0	028a8200	87	160	11	140	17160	17194	Date no
19	10	1	06870082	45	160	33	112	101998	102032	Weekday label
20	10	2	06870082	41	160	41	98	105728	105762	Weekday label
