Components List
0	1	0	09010000	0	0	360	360	3720	4228	Image/Icon
1	2	0	09010000	316	173	0	0	139576	139584	Image/Icon
2	3	0	09010000	162	304	0	0	139629	139773	Image/Icon
3	4	0	09010000	177	340	0	0	141069	141077	Image/Icon
4	5	0	108a8300	81	188	9	180	133828	133862	Heart Rate no
5	5	0	108a8300	71	188	9	180	133828	133862	Heart Rate no
6	5	0	108a8300	61	188	9	180	133828	133862	Heart Rate no
7	6	0	0e8a8500	101	151	9	180	133828	133862	Steps no
8	6	0	0e8a8500	91	151	9	180	133828	133862	Steps no
9	6	0	0e8a8500	81	151	9	180	133828	133862	Steps no
10	6	0	0e8a8500	71	151	9	180	133828	133862	Steps no
11	6	0	0e8a8500	61	151	9	180	133828	133862	Steps no
12	7	0	0b8a0300	93	226	9	180	133828	133862	Battery no
13	7	0	0b8a0300	83	226	9	180	133828	133862	Battery no
14	7	0	0b8a0300	73	226	9	180	133828	133862	Battery no
15	8	0	09010000	180	325	0	0	133828	133862	Image/Icon
16	9	0	09010000	165	325	0	0	133828	133862	Image/Icon
17	10	0	09010000	155	325	0	0	133828	133862	Image/Icon
18	11	0	09010000	194	194	0	0	133828	133862	Image/Icon
19	12	0	09010000	184	194	0	0	133828	133862	Image/Icon
20	13	0	09010000	174	194	0	0	133828	133862	Image/Icon
21	14	0	09010000	164	194	0	0	133828	133862	Image/Icon
22	15	0	16060000	83	123	9	2	65535	0	Weather no
23	15	0	16060000	73	123	9	2	65535	0	Weather no
24	15	0	168ac200	83	114	9	180	133828	133862	Weather no
25	15	0	168ac200	73	114	9	180	133828	133862	Weather no
26	15	0	16018000	94	115	6	8	182358	182384	Weather no
27	15	0	16002000	64	123	7	2	65535	0	Weather no
28	16	0	038a8200	263	264	14	290	135482	135516	Month no
29	16	0	038a8200	246	264	14	290	135482	135516	Month no
30	17	0	028a8200	263	70	14	290	135482	135516	Date no
31	17	0	028a8200	247	70	14	290	135482	135516	Date no
32	18	1	08028082	150	70	30	20	1770	1822	AM/PM label
33	18	2	08028082	180	70	30	20	141086	141132	AM/PM label
34	19	1	08028082	150	70	30	20	3068	3120	AM/PM label
35	19	2	08028082	180	70	30	20	142378	142426	AM/PM label
36	20	1	08028082	180	70	30	20	141732	141778	AM/PM label
37	20	2	08028082	150	70	30	20	1124	1170	AM/PM label
38	21	1	08028082	180	70	30	20	143026	143072	AM/PM label
39	21	2	08028082	150	70	30	20	2422	2468	AM/PM label
40	22	0	008a8200	261	105	34	700	143672	143706	Hour no
41	22	0	008a8200	219	105	34	700	143672	143706	Hour no
42	23	0	018a8200	261	185	34	700	143672	143706	Minute no
43	23	0	018a8200	219	185	34	700	143672	143706	Minute no
44	24	1	06870082	159	33	44	168	167506	167540	Weekday label
45	24	2	06870082	313	164	44	168	174932	174966	Weekday label
46	25	0	170a0000	0	0	0	0	0	0	Weather label
47	25	0	17090000	26	114	25	20	182432	182722	Weather label
48	25	0	17090000	26	114	20	19	183222	183466	Weather label
49	25	0	17090000	26	114	17	20	183846	184154	Weather label
50	25	0	17090000	26	114	20	18	184494	184714	Weather label
51	25	0	17090000	26	114	25	17	185074	185350	Weather label
52	25	0	17090000	26	114	19	20	185775	186137	Weather label
53	25	0	17090000	26	114	20	19	186517	186749	Weather label
54	25	0	17090000	26	114	20	19	187129	187219	Weather label
55	25	0	17090000	26	114	25	18	187599	187855	Weather label
