Components List
0	1	0	09010000	18	160	85	85	744	1122	Image/Icon
1	2	0	09010000	18	280	85	85	8347	8755	Image/Icon
2	3	0	09010000	18	394	372	70	15980	16008	Image/Icon
3	4	0	09010000	18	42	85	85	42048	42332	Image/Icon
4	5	1	08020082	160	411	73	35	49557	49589	AM/PM label
5	5	2	08020082	160	411	73	35	52144	52176	AM/PM label
6	6	1	08020082	160	420	59	27	54731	54765	AM/PM label
7	6	2	08020082	160	420	56	27	56358	56392	AM/PM label
8	7	1	0c020082	128	54	58	23	57904	57938	Sleep label
9	7	2	0c020082	134	61	46	17	59272	59306	Sleep label
10	8	1	0c020082	134	285	46	23	60088	60120	Sleep label
11	8	2	0c020082	128	292	58	17	61178	61212	Sleep label
12	9	1	0c020082	133	179	47	23	62198	62232	Sleep label
13	9	2	0c020082	123	186	70	17	63313	63347	Sleep label
14	10	0	108a8300	165	95	15	220	64537	64571	Heart Rate no
15	10	0	108a8300	150	95	15	220	64537	64571	Heart Rate no
16	10	0	108a8300	134	95	15	220	64537	64571	Heart Rate no
17	11	0	0f8a8400	172	326	15	220	64537	64571	Calories no
18	11	0	0f8a8400	157	326	15	220	64537	64571	Calories no
19	11	0	0f8a8400	141	326	15	220	64537	64571	Calories no
20	11	0	0f8a8400	126	326	15	220	64537	64571	Calories no
21	12	0	0e8a8500	181	218	15	220	64537	64571	Steps no
22	12	0	0e8a8500	165	218	15	220	64537	64571	Steps no
23	12	0	0e8a8500	150	218	15	220	64537	64571	Steps no
24	12	0	0e8a8500	134	218	15	220	64537	64571	Steps no
25	12	0	0e8a8500	119	218	15	220	64537	64571	Steps no
26	13	0	038a8200	269	416	20	300	67871	67905	Month no
27	13	0	038a8200	249	416	20	300	67871	67905	Month no
28	14	0	09010000	290	415	17	35	73905	73937	Image/Icon
29	15	0	028a8200	328	416	20	300	67871	67905	Date no
30	15	0	028a8200	307	416	20	300	67871	67905	Date no
31	16	0	008a8200	304	46	88	1290	74532	74566	Hour no
32	16	0	008a8200	215	46	88	1290	74532	74566	Hour no
33	17	0	018a8200	300	222	102	1430	188086	188256	Minute no
34	17	0	018a8200	198	222	102	1430	188086	188256	Minute no
35	18	1	06870082	52	411	75	245	334116	334150	Weekday label
36	18	2	06870082	52	418	80	203	352525	352559	Weekday label
